node_1;node_2;distance;traveltime
105919;105874;5083;4574
105919;105875;6550;5895
105919;105886;14549;13094
105919;105887;13594;12234
105919;105890;5549;4994
105919;105891;6856;6170
105919;105900;14354;12919
105919;105901;8138;7324
105919;105902;8405;7565
105919;105903;923;830
105919;105920;2121;1909
105919;105930;1362;1225
105919;105945;2830;2547
105919;105952;2818;2536
105919;105953;5142;4627
105919;105954;8076;7269
105919;105959;3675;3308
105919;105960;3577;3220
105919;105961;5453;4908
105919;105962;6523;5871
105919;105963;7427;6684
105919;105969;6731;6058
105919;105971;7124;6411
105920;553;7096;6386
105920;63051;19283;17354
105920;63068;19915;17923
105920;63081;16764;15088
105920;63300;19628;17665
105920;63330;16498;14848
105920;63332;1972;1775
105920;63333;936;843
105920;63335;1218;1097
105920;63337;1440;1296
105920;63339;1903;1713
105920;63341;2385;2146
105920;63343;2688;2419
105920;63345;3008;2707
105920;63801;18871;16984
105920;63803;18866;16979
105920;63813;15521;13969
105920;63815;15058;13552
105920;63817;14575;13117
105920;63819;14048;12643
105920;63821;13581;12223
105920;63823;12424;11182
105920;63825;11854;10669
105920;63827;10332;9299
105920;63829;9680;8712
105920;63831;8359;7523
105920;63833;7137;6424
105920;63835;6722;6050
105920;63837;6000;5400
105920;63840;5544;4989
105920;63841;5387;4848
105920;63843;5019;4517
105920;63845;4766;4289
105920;63849;3992;3593
105920;63857;2631;2368
105920;63859;2371;2133
105920;63861;3047;2742
105920;63863;3666;3299
105920;63865;3990;3591
105920;63867;4512;4060
105920;63869;4966;4469
105920;63871;5442;4898
105920;63873;5583;5025
105920;63875;6026;5423
105920;63877;6545;5890
105920;63879;6560;5904
105920;63881;6824;6142
105920;63885;3003;2702
105920;63887;3425;3082
105920;63889;3545;3191
105920;63891;4081;3673
105920;63893;4400;3960
105920;63895;4640;4176
105920;63897;3013;2712
105920;63899;2699;2429
105920;64005;19996;17996
105920;64402;19037;17133
105920;64403;19198;17278
105920;64405;19569;17612
105920;64407;19863;17877
105920;64441;19534;17580
105920;64443;19057;17151
105920;64445;18440;16596
105920;64447;17815;16034
105920;64449;16877;15189
105920;64451;16231;14607
105920;64453;15701;14131
105920;64455;14890;13401
105920;64457;14166;12749
105920;64459;12942;11648
105920;64461;13479;12131
105920;64463;13780;12402
105920;64465;14105;12694
105920;64467;14403;12963
105920;64469;14913;13422
105920;64471;15274;13747
105920;64476;19859;17873
105920;64490;19070;17163
105920;64501;15005;13504
105920;64503;15509;13958
105920;64505;16011;14410
105920;64507;14867;13380
105920;64509;15239;13715
105920;64511;14827;13344
105920;64513;14095;12686
105920;64515;14625;13163
105920;64517;15360;13824
105920;64519;15730;14157
105920;64521;16322;14690
105920;64523;16838;15154
105920;64525;17399;15659
105920;64527;18586;16727
105920;64529;19130;17217
105920;64531;18755;16879
105920;64533;18234;16411
105920;64535;17549;15794
105920;64537;17020;15318
105920;64539;16357;14721
105920;64541;15870;14283
105920;64559;17677;15910
105920;64561;17744;15969
105920;64562;18052;16247
105920;64567;19280;17352
105920;64571;19674;17706
105920;64579;19536;17583
105920;64583;19876;17889
105920;64585;19346;17412
105920;64900;19728;17755
105920;65001;19455;17509
105920;65003;19017;17115
105920;65004;18782;16903
105920;65007;18424;16581
105920;65009;18408;16568
105920;65011;18221;16399
105920;65015;17418;15676
105920;65017;17654;15888
105920;65019;17071;15364
105920;65021;17337;15603
105920;65023;17762;15986
105920;65025;18051;16245
105920;65029;19036;17132
105920;65031;19102;17191
105920;65035;19718;17746
105920;65037;19829;17846
105920;65053;19913;17922
105920;65055;19797;17817
105920;65069;19291;17362
105920;65071;19155;17240
105920;65201;13388;12049
105920;65203;12777;11499
105920;65205;12175;10958
105920;65207;12036;10832
105920;65209;10648;9583
105920;65211;9390;8451
105920;65213;8309;7478
105920;65215;8380;7542
105920;65217;9025;8123
105920;65219;7856;7070
105920;65221;10563;9506
105920;65223;10122;9110
105920;65225;10434;9391
105920;65227;10870;9783
105920;65229;11351;10216
105920;65231;12061;10855
105920;65233;12461;11215
105920;65237;12903;11613
105920;65239;10074;9067
105920;65241;9594;8635
105920;65243;9046;8142
105920;65245;8823;7941
105920;65247;8676;7808
105920;65249;7016;6314
105920;65251;5381;4842
105920;65253;4666;4200
105920;65259;8033;7229
105920;65261;9252;8327
105920;105422;19986;17987
105920;105424;19903;17913
105920;105451;19633;17669
105920;105476;18727;16854
105920;105503;17529;15776
105920;105504;19837;17853
105920;105507;18100;16290
105920;105508;18440;16596
105920;105531;17938;16144
105920;105532;16764;15087
105920;105534;19505;17554
105920;105576;17342;15608
105920;105610;18971;17074
105920;105611;15336;13802
105920;105625;18654;16788
105920;105626;17452;15707
105920;105627;14656;13190
105920;105628;15797;14217
105920;105642;13833;12450
105920;105657;17213;15492
105920;105658;15292;13762
105920;105659;13697;12327
105920;105660;15592;14033
105920;105675;15980;14382
105920;105676;15657;14091
105920;105677;14344;12910
105920;105689;16205;14584
105920;105690;15581;14023
105920;105703;15211;13690
105920;105704;16138;14524
105920;105705;15343;13809
105920;105706;11416;10275
105920;105716;13907;12517
105920;105732;9662;8696
105920;105733;11452;10306
105920;105748;13624;12262
105920;105760;11322;10189
105920;105772;14929;13436
105920;105773;12522;11270
105920;105774;9842;8858
105920;105785;13639;12275
105920;105786;9735;8761
105920;105787;9139;8225
105920;105788;7471;6724
105920;105803;19618;17657
105920;105804;14084;12676
105920;105805;8664;7797
105920;105818;14232;12809
105920;105819;14712;13240
105920;105820;9012;8111
105920;105830;6849;6164
105920;105831;8086;7278
105920;105842;19512;17561
105920;105854;19588;17629
105920;105855;13118;11806
105920;105856;7027;6324
105920;105869;19374;17436
105920;105870;12021;10819
105920;105871;7873;7085
105920;105872;4294;3865
105920;105874;4762;4285
105920;105875;6229;5606
105920;105886;14228;12805
105920;105887;13273;11945
105920;105890;5228;4705
105920;105891;6535;5881
105920;105900;14033;12630
105920;105901;7817;7035
105920;105902;8084;7276
105920;105903;1293;1163
105920;105919;2121;1909
105920;105930;2583;2325
105920;105945;3757;3381
105920;105952;3745;3370
105920;105953;4209;3788
105920;105954;7143;6429
105920;105959;4602;4142
105920;105960;3206;2885
105920;105961;4520;4068
105920;105962;5590;5031
105920;105963;6494;5845
105920;105969;5798;5218
105920;105971;6191;5572
105923;541;13477;12129
105923;551;1578;1420
105923;552;10550;9495
105923;555;11926;10734
105923;60042;19406;17465
105923;62191;19500;17550
105923;62195;17945;16151
105923;62571;18420;16578
105923;62573;19108;17198
105923;63001;17429;15686
105923;63003;17026;15323
105923;63007;17626;15864
105923;63009;16875;15188
105923;63011;16444;14799
105923;63013;15113;13601
105923;63015;14200;12780
105923;63017;12839;11555
105923;63019;12244;11019
105923;63021;11169;10052
105923;63023;10437;9393
105923;63025;10383;9345
105923;63027;8512;7661
105923;63029;9288;8359
105923;63031;9800;8820
105923;63033;10374;9336
105923;63035;10778;9700
105923;63037;11002;9902
105923;63039;10845;9760
105923;63041;10508;9457
105923;63043;10366;9330
105923;63045;10517;9465
105923;63051;19671;17704
105923;63058;14300;12870
105923;63060;18641;16777
105923;63062;19232;17309
105923;63064;19192;17273
105923;63065;2648;2383
105923;63077;5776;5198
105923;63079;17247;15522
105923;63100;12939;11645
105923;63103;8313;7482
105923;63105;7006;6305
105923;63107;6665;5999
105923;63109;5427;4885
105923;63111;4864;4378
105923;63113;4276;3848
105923;63115;3320;2988
105923;63117;2747;2473
105923;63119;3199;2879
105923;63123;4582;4124
105923;63125;4948;4453
105923;63127;5625;5063
105923;63129;6179;5561
105923;63131;6493;5844
105923;63133;7012;6311
105923;63135;7999;7199
105923;63137;8785;7906
105923;63139;9153;8238
105923;63141;9694;8725
105923;63143;10270;9243
105923;63145;10576;9518
105923;63147;10963;9866
105923;63149;11374;10237
105923;63151;12904;11613
105923;63153;13462;12116
105923;63155;13362;12026
105923;63157;13946;12551
105923;63159;14585;13126
105923;63161;14987;13488
105923;63163;14501;13051
105923;63167;14057;12651
105923;63171;11877;10690
105923;63173;11394;10255
105923;63175;11058;9952
105923;63177;10275;9247
105923;63179;10042;9038
105923;63183;8213;7391
105923;63185;7954;7159
105923;63187;7077;6369
105923;63189;6578;5920
105923;63191;6205;5585
105923;63193;5896;5306
105923;63195;4686;4218
105923;63197;12745;11470
105923;63201;13678;12310
105923;63203;14223;12801
105923;63205;14553;13097
105923;63207;14932;13439
105923;63209;16803;15123
105923;63211;17236;15513
105923;63213;18223;16401
105923;63215;18692;16823
105923;63265;11971;10774
105923;63267;9498;8548
105923;63300;18826;16944
105923;63314;19133;17220
105923;63509;19835;17851
105923;63511;19553;17598
105923;63513;19296;17366
105923;63515;19059;17153
105923;63517;19163;17247
105923;63519;19696;17727
105923;63801;19588;17629
105923;63803;19573;17615
105923;64476;18958;17062
105923;64478;18239;16415
105923;64480;17619;15857
105923;64482;17464;15718
105923;64484;17725;15952
105923;64486;17852;16067
105923;64488;18513;16662
105923;64490;19583;17625
105923;64500;17637;15873
105923;64555;18872;16985
105923;64567;19668;17702
105923;64571;19439;17495
105923;64573;19414;17473
105923;64579;19973;17976
105923;64591;18694;16825
105923;64739;18953;17058
105923;64743;18179;16361
105923;64892;18657;16792
105923;64894;18758;16882
105923;64900;19319;17387
105923;65001;19542;17587
105923;65003;19487;17538
105923;65004;19713;17742
105923;65007;19983;17985
105923;65035;19403;17462
105923;65037;19642;17678
105923;65039;19276;17348
105923;65042;18322;16490
105923;65046;18114;16302
105923;65053;18920;17028
105923;65055;18728;16855
105923;105478;19885;17897
105923;105536;18467;16620
105923;105559;17487;15738
105923;105593;15854;14269
105923;105594;15488;13940
105923;105613;15881;14293
105923;105629;15840;14256
105923;105630;14079;12671
105923;105631;18310;16479
105923;105643;18022;16219
105923;105644;16590;14931
105923;105645;16011;14410
105923;105646;16281;14653
105923;105661;17278;15551
105923;105662;14503;13053
105923;105678;18519;16667
105923;105680;15250;13725
105923;105691;18905;17015
105923;105692;18581;16723
105923;105693;12688;11419
105923;105694;14633;13170
105923;105708;14811;13330
105923;105709;14060;12654
105923;105718;14905;13414
105923;105719;10626;9563
105923;105722;13399;12059
105923;105735;14888;13399
105923;105736;10881;9793
105923;105737;13138;11824
105923;105749;15571;14014
105923;105750;9973;8976
105923;105752;11717;10546
105923;105753;12446;11201
105923;105763;16872;15185
105923;105764;16442;14798
105923;105765;11627;10464
105923;105775;19751;17776
105923;105776;17556;15800
105923;105777;16845;15161
105923;105778;9326;8393
105923;105779;11607;10447
105923;105789;19205;17284
105923;105790;18865;16979
105923;105791;9629;8666
105923;105792;11013;9912
105923;105807;18835;16951
105923;105808;9649;8684
105923;105809;7740;6966
105923;105810;8236;7413
105923;105811;10268;9241
105923;105821;19503;17553
105923;105822;19016;17115
105923;105823;18729;16856
105923;105824;10505;9455
105923;105825;8191;7372
105923;105826;9960;8964
105923;105832;4470;4023
105923;105833;3441;3097
105923;105834;4810;4329
105923;105836;8433;7590
105923;105837;10423;9381
105923;105845;3123;2810
105923;105846;3678;3310
105923;105847;8622;7760
105923;105848;9834;8851
105923;105857;2383;2144
105923;105858;2650;2385
105923;105859;9208;8288
105923;105860;10662;9596
105923;105877;1962;1766
105923;105878;6863;6177
105923;105892;1184;1066
105923;105893;5752;5177
105923;105894;5112;4601
105923;105895;6545;5891
105923;105896;7335;6602
105923;105907;4134;3721
105923;105908;7351;6616
105923;105909;9216;8295
105923;105924;8071;7264
105923;105925;8494;7645
105923;105932;8611;7750
105923;105933;2343;2108
105923;105934;9418;8476
105923;105938;6854;6168
105923;105939;5777;5200
105923;105940;9442;8498
105923;105946;7375;6637
105923;105947;9021;8119
105923;105955;8154;7339
105923;105956;12355;11120
105923;105957;9512;8561
105923;105958;11433;10290
105923;105964;9156;8240
105923;105965;9903;8913
105923;105966;11599;10439
105923;105967;10477;9429
105923;105972;8621;7759
105923;105973;9654;8689
105923;105974;12759;11483
105923;105975;11598;10438
105923;105982;12192;10973
105923;105987;11630;10467
105923;105988;12149;10934
105923;105989;12605;11345
105923;105993;9691;8722
105923;105994;9781;8803
105923;105995;10431;9388
105923;106013;14275;12847
105923;106020;12128;10915
105923;106029;12856;11570
105923;106030;14224;12802
105924;520;19710;17739
105924;541;11531;10377
105924;551;8429;7586
105924;552;9647;8683
105924;555;5863;5277
105924;60042;19097;17187
105924;62189;19737;17763
105924;62191;19191;17272
105924;62195;17636;15873
105924;62571;18111;16300
105924;62573;18799;16919
105924;63001;17121;15408
105924;63003;16717;15045
105924;63007;17318;15586
105924;63009;16566;14910
105924;63011;16135;14521
105924;63013;14804;13323
105924;63015;13891;12502
105924;63017;12530;11277
105924;63019;11935;10741
105924;63021;10860;9774
105924;63023;10128;9115
105924;63025;10074;9067
105924;63027;8203;7383
105924;63029;8979;8081
105924;63031;9491;8542
105924;63033;10065;9058
105924;63035;10469;9422
105924;63037;10693;9624
105924;63039;10536;9482
105924;63041;10199;9179
105924;63043;10057;9051
105924;63045;10208;9187
105924;63051;19362;17426
105924;63058;13991;12592
105924;63060;18332;16499
105924;63062;18923;17031
105924;63064;18883;16995
105924;63065;5475;4927
105924;63077;5774;5197
105924;63079;16938;15244
105924;63100;10992;9893
105924;63103;8140;7326
105924;63105;6697;6027
105924;63107;7933;7140
105924;63109;6695;6026
105924;63111;6132;5519
105924;63113;6696;6026
105924;63115;6112;5501
105924;63117;5539;4985
105924;63119;4882;4394
105924;63123;3679;3311
105924;63125;4045;3640
105924;63127;4722;4250
105924;63129;5276;4749
105924;63131;5590;5031
105924;63133;6109;5498
105924;63135;7096;6387
105924;63137;7882;7094
105924;63139;8250;7425
105924;63141;8791;7912
105924;63143;9367;8431
105924;63145;9673;8706
105924;63147;10060;9054
105924;63149;10472;9424
105924;63151;10957;9861
105924;63153;11515;10364
105924;63155;10509;9458
105924;63157;9894;8905
105924;63159;9309;8378
105924;63161;8946;8052
105924;63163;8438;7594
105924;63167;7994;7194
105924;63171;5814;5233
105924;63173;5331;4798
105924;63175;4995;4495
105924;63177;4212;3791
105924;63179;3979;3581
105924;63183;2150;1935
105924;63185;1891;1702
105924;63187;1014;912
105924;63189;1521;1369
105924;63191;1879;1691
105924;63193;2183;1965
105924;63195;3399;3059
105924;63197;11229;10106
105924;63201;13369;12032
105924;63203;13914;12522
105924;63205;14244;12819
105924;63207;14623;13161
105924;63209;16494;14844
105924;63211;16928;15235
105924;63213;17914;16123
105924;63215;18383;16545
105924;63265;11662;10496
105924;63267;3434;3091
105924;63300;18517;16665
105924;63314;18824;16942
105924;63509;19526;17573
105924;63511;19244;17320
105924;63513;18987;17088
105924;63515;18750;16875
105924;63517;18854;16969
105924;63519;19387;17448
105924;63521;19759;17783
105924;63801;19279;17351
105924;63803;19264;17337
105924;64476;18649;16784
105924;64478;17930;16137
105924;64480;17310;15579
105924;64482;17155;15440
105924;64484;17416;15674
105924;64486;17543;15789
105924;64488;18204;16384
105924;64490;19274;17347
105924;64500;17328;15595
105924;64555;18563;16707
105924;64567;19359;17423
105924;64571;19130;17217
105924;64573;19105;17195
105924;64579;19664;17698
105924;64585;19978;17980
105924;64591;18385;16546
105924;64739;18644;16780
105924;64743;17870;16083
105924;64892;18348;16513
105924;64894;18449;16604
105924;64900;19010;17109
105924;65001;19233;17309
105924;65003;19178;17260
105924;65004;19404;17464
105924;65007;19674;17707
105924;65009;19978;17980
105924;65029;19792;17813
105924;65031;19723;17751
105924;65035;19094;17184
105924;65037;19333;17400
105924;65039;18967;17070
105924;65042;18013;16212
105924;65046;17805;16024
105924;65053;18611;16749
105924;65055;18419;16577
105924;65061;19989;17990
105924;105478;19576;17619
105924;105536;18158;16342
105924;105559;17178;15460
105924;105593;15545;13991
105924;105594;15179;13661
105924;105595;19797;17818
105924;105613;15572;14015
105924;105629;15531;13978
105924;105630;13770;12393
105924;105631;18001;16201
105924;105643;17713;15941
105924;105644;16281;14653
105924;105645;15702;14131
105924;105646;15972;14374
105924;105661;16969;15272
105924;105662;14194;12775
105924;105678;18210;16389
105924;105680;14941;13447
105924;105691;18596;16737
105924;105692;18272;16445
105924;105693;12379;11141
105924;105694;14324;12891
105924;105708;14502;13051
105924;105709;13751;12376
105924;105718;14596;13136
105924;105719;10317;9285
105924;105722;13090;11781
105924;105735;14579;13121
105924;105736;10572;9515
105924;105737;12829;11546
105924;105749;15262;13736
105924;105750;9664;8697
105924;105752;11408;10267
105924;105753;12137;10923
105924;105763;16563;14907
105924;105764;16133;14520
105924;105765;11318;10186
105924;105775;19442;17498
105924;105776;17247;15522
105924;105777;16536;14883
105924;105778;9017;8115
105924;105779;11298;10168
105924;105789;18896;17006
105924;105790;18556;16700
105924;105791;9456;8510
105924;105792;10704;9634
105924;105807;18526;16673
105924;105808;9476;8528
105924;105809;7431;6688
105924;105810;7927;7135
105924;105811;9959;8963
105924;105821;19194;17274
105924;105822;18707;16836
105924;105823;18420;16578
105924;105824;10332;9299
105924;105825;7882;7094
105924;105826;9651;8686
105924;105832;9770;8793
105924;105833;8741;7867
105924;105834;7601;6841
105924;105836;8124;7312
105924;105837;10114;9103
105924;105845;8423;7580
105924;105846;6670;6003
105924;105847;8313;7482
105924;105848;9525;8573
105924;105857;7683;6914
105924;105858;6863;6177
105924;105859;8899;8009
105924;105860;10353;9318
105924;105877;6583;5925
105924;105878;4864;4378
105924;105892;7164;6447
105924;105893;8172;7355
105924;105894;7532;6779
105924;105895;4804;4324
105924;105896;5336;4803
105924;105907;4728;4255
105924;105908;3026;2723
105924;105909;3806;3426
105924;105923;8071;7264
105924;105925;3084;2776
105924;105932;7709;6938
105924;105933;9688;8719
105924;105934;3354;3019
105924;105938;5951;5356
105924;105939;4875;4387
105924;105940;3379;3041
105924;105946;6472;5825
105924;105947;2958;2662
105924;105955;7251;6526
105924;105956;6292;5663
105924;105957;3449;3104
105924;105958;5370;4833
105924;105964;8253;7428
105924;105965;9001;8101
105924;105966;5536;4982
105924;105967;4414;3972
105924;105972;7718;6946
105924;105973;8751;7876
105924;105974;6696;6026
105924;105975;5535;4981
105924;105982;6129;5516
105924;105987;8675;7808
105924;105988;6085;5477
105924;105989;6542;5888
105924;105993;8788;7909
105924;105994;8879;7991
105924;105995;7935;7142
105924;106013;8212;7390
105924;106020;11226;10103
105924;106029;11953;10758
105924;106030;10751;9676
105925;520;17254;15528
105925;541;10708;9637
105925;551;8852;7967
105925;552;9892;8903
105925;555;5040;4536
105925;60042;16640;14976
105925;62179;19998;17998
105925;62181;19879;17891
105925;62187;18338;16505
105925;62189;17280;15552
105925;62191;16735;15061
105925;62195;15180;13662
105925;62571;15655;14089
105925;62573;16343;14709
105925;63001;14664;13198
105925;63003;14261;12834
105925;63007;14861;13375
105925;63009;14110;12699
105925;63011;13678;12310
105925;63013;12347;11113
105925;63015;11435;10291
105925;63017;10073;9066
105925;63019;9478;8530
105925;63021;8403;7563
105925;63023;7671;6904
105925;63025;7618;6856
105925;63027;5747;5172
105925;63029;6523;5870
105925;63031;7035;6331
105925;63033;7608;6848
105925;63035;8013;7211
105925;63037;8237;7413
105925;63039;8079;7271
105925;63041;7742;6968
105925;63043;7601;6841
105925;63045;7752;6976
105925;63051;16906;15215
105925;63058;11535;10381
105925;63060;15876;14288
105925;63062;16467;14820
105925;63064;16427;14784
105925;63065;5898;5308
105925;63068;18413;16572
105925;63070;18521;16669
105925;63077;3318;2986
105925;63079;14481;13033
105925;63081;19077;17169
105925;63100;10169;9152
105925;63103;5684;5115
105925;63105;4241;3816
105925;63107;5477;4929
105925;63109;4239;3815
105925;63111;3676;3308
105925;63113;4240;3816
105925;63115;5203;4683
105925;63117;5787;5208
105925;63119;5959;5363
105925;63123;4756;4280
105925;63125;5121;4609
105925;63127;5799;5219
105925;63129;6353;5718
105925;63131;6667;6000
105925;63133;7186;6467
105925;63135;8173;7356
105925;63137;8674;7807
105925;63139;8495;7645
105925;63141;9036;8132
105925;63143;9612;8650
105925;63145;9917;8926
105925;63147;10304;9274
105925;63149;10716;9644
105925;63151;10134;9121
105925;63153;10692;9623
105925;63155;9685;8717
105925;63157;9071;8164
105925;63159;8486;7637
105925;63161;8123;7311
105925;63163;7615;6853
105925;63167;7171;6454
105925;63171;4991;4492
105925;63173;4508;4057
105925;63175;4172;3754
105925;63177;3389;3050
105925;63179;3155;2840
105925;63183;1326;1194
105925;63185;1223;1101
105925;63187;2090;1881
105925;63189;2598;2338
105925;63191;2956;2660
105925;63193;3260;2934
105925;63195;4475;4028
105925;63197;10406;9366
105925;63201;10913;9821
105925;63203;11457;10312
105925;63205;11787;10608
105925;63207;12166;10950
105925;63209;14037;12634
105925;63211;14471;13024
105925;63213;15458;13912
105925;63215;15927;14334
105925;63265;9206;8285
105925;63267;2611;2350
105925;63300;16061;14455
105925;63314;16368;14731
105925;63330;19246;17321
105925;63501;19733;17759
105925;63503;18787;16908
105925;63505;18083;16275
105925;63507;17732;15958
105925;63509;17070;15363
105925;63511;16788;15109
105925;63513;16530;14877
105925;63515;16294;14664
105925;63517;16398;14758
105925;63519;16931;15238
105925;63521;17302;15572
105925;63523;17753;15977
105925;63525;18145;16331
105925;63527;18537;16683
105925;63529;19486;17537
105925;63801;16822;15140
105925;63803;16807;15126
105925;64005;18421;16579
105925;64007;19232;17309
105925;64009;19652;17686
105925;64476;16193;14573
105925;64478;15473;13926
105925;64480;14854;13368
105925;64482;14699;13229
105925;64484;14959;13463
105925;64486;15087;13578
105925;64488;15748;14173
105925;64490;16818;15136
105925;64500;14872;13384
105925;64555;16107;14496
105925;64559;18187;16368
105925;64561;18028;16225
105925;64562;17610;15849
105925;64567;16903;15213
105925;64571;16673;15006
105925;64573;16649;14984
105925;64579;17208;15487
105925;64583;17582;15824
105925;64585;17522;15770
105925;64591;15929;14336
105925;64735;18627;16764
105925;64737;17679;15911
105925;64739;16188;14569
105925;64741;18182;16364
105925;64743;15414;13872
105925;64892;15892;14303
105925;64894;15993;14393
105925;64900;16554;14898
105925;65001;16776;15099
105925;65003;16722;15050
105925;65004;16948;15253
105925;65007;17218;15496
105925;65009;17522;15769
105925;65011;17605;15844
105925;65015;18324;16491
105925;65017;18104;16294
105925;65019;18839;16955
105925;65021;18902;17011
105925;65023;18447;16602
105925;65025;18048;16243
105925;65029;17336;15602
105925;65031;17267;15540
105925;65035;16637;14973
105925;65037;16877;15189
105925;65039;16511;14860
105925;65042;15557;14001
105925;65046;15348;13814
105925;65053;16154;14539
105925;65055;15963;14366
105925;65061;17533;15779
105925;65069;17789;16010
105925;65071;17999;16199
105925;65073;17840;16056
105925;65301;19329;17396
105925;105478;17120;15408
105925;105479;18254;16428
105925;105509;19991;17992
105925;105536;15702;14132
105925;105538;18946;17052
105925;105559;14721;13249
105925;105560;19350;17415
105925;105576;19936;17942
105925;105577;18130;16317
105925;105593;13089;11780
105925;105594;12723;11451
105925;105595;17341;15607
105925;105613;13115;11804
105925;105629;13074;11767
105925;105630;11314;10182
105925;105631;15545;13990
105925;105643;15256;13730
105925;105644;13824;12442
105925;105645;13245;11921
105925;105646;13515;12164
105925;105661;14513;13062
105925;105662;11738;10564
105925;105678;15753;14178
105925;105680;12485;11236
105925;105691;16140;14526
105925;105692;15816;14234
105925;105693;9922;8930
105925;105694;11867;10681
105925;105708;12045;10841
105925;105709;11295;10165
105925;105718;12139;10925
105925;105719;7860;7074
105925;105722;10633;9570
105925;105735;12123;10910
105925;105736;8116;7304
105925;105737;10373;9335
105925;105749;12805;11525
105925;105750;7207;6487
105925;105752;8952;8057
105925;105753;9681;8712
105925;105763;14107;12696
105925;105764;13677;12309
105925;105765;8862;7975
105925;105775;16986;15287
105925;105776;14790;13311
105925;105777;14080;12672
105925;105778;6561;5905
105925;105779;8842;7958
105925;105789;16439;14795
105925;105790;16100;14490
105925;105791;6999;6299
105925;105792;8248;7423
105925;105807;16069;14462
105925;105808;7019;6317
105925;105809;4974;4477
105925;105810;5471;4924
105925;105811;7502;6752
105925;105821;16737;15064
105925;105822;16251;14626
105925;105823;15964;14368
105925;105824;7876;7088
105925;105825;5426;4883
105925;105826;7194;6475
105925;105832;10193;9173
105925;105833;9165;8248
105925;105834;6274;5647
105925;105836;5668;5101
105925;105837;7658;6892
105925;105845;8846;7961
105925;105846;6813;6131
105925;105847;5857;5271
105925;105848;7069;6362
105925;105857;8106;7295
105925;105858;7286;6558
105925;105859;6443;5799
105925;105860;7897;7107
105925;105877;7007;6306
105925;105878;2408;2167
105925;105892;7587;6828
105925;105893;5716;5144
105925;105894;5076;4568
105925;105895;2348;2113
105925;105896;2880;2592
105925;105907;5805;5224
105925;105908;4102;3692
105925;105909;833;750
105925;105923;8494;7645
105925;105924;3084;2776
105925;105932;8785;7907
105925;105933;10111;9100
105925;105934;1622;1460
105925;105938;7028;6325
105925;105939;5951;5356
105925;105940;2556;2300
105925;105946;7548;6793
105925;105947;2135;1922
105925;105955;8328;7495
105925;105956;5469;4922
105925;105957;2626;2363
105925;105958;4547;4092
105925;105964;9330;8397
105925;105965;10077;9069
105925;105966;4713;4241
105925;105967;3591;3232
105925;105972;8795;7915
105925;105973;9828;8845
105925;105974;5873;5285
105925;105975;4712;4241
105925;105982;5306;4775
105925;105987;7852;7067
105925;105988;5262;4736
105925;105989;5719;5147
105925;105993;9032;8129
105925;105994;8170;7353
105925;105995;7112;6401
105925;106013;7389;6650
105925;106020;11470;10323
105925;106029;11845;10660
105925;106030;9928;8935
105928;504;9980;8982
105928;508;5329;4796
105928;512;3475;3127
105928;513;3635;3272
105928;556;3798;3418
105928;63401;3542;3188
105928;63403;3393;3054
105928;63405;2699;2429
105928;63407;2209;1988
105928;63409;2027;1824
105928;63411;2290;2061
105928;63413;2510;2259
105928;63415;2885;2596
105928;63417;3273;2946
105928;63419;3667;3300
105928;63421;1773;1595
105928;63423;1931;1737
105928;63425;2690;2421
105928;63427;3548;3193
105928;63429;4051;3646
105928;63431;4470;4023
105928;63433;4824;4341
105928;63435;5139;4625
105928;63437;5444;4900
105928;63439;5883;5294
105928;63441;5884;5295
105928;63443;6318;5686
105928;63445;6950;6255
105928;63447;7492;6742
105928;63449;7808;7027
105928;63451;8152;7337
105928;63453;8559;7703
105928;63455;8895;8006
105928;63457;9242;8317
105928;63459;9583;8625
105928;63461;10059;9053
105928;63481;9796;8816
105928;105839;6260;5634
105928;105849;8639;7775
105928;105862;6161;5544
105928;105880;5306;4775
105928;105881;7140;6426
105928;105897;4232;3809
105928;105912;3530;3177
105928;105913;784;706
105928;105935;1013;911
105928;105943;2086;1877
105928;105950;2787;2508
105930;553;7813;7032
105930;63081;18363;16527
105930;63330;18096;16287
105930;63332;2689;2420
105930;63333;1653;1488
105930;63335;1374;1236
105930;63337;1146;1031
105930;63339;760;684
105930;63341;1242;1118
105930;63343;1290;1161
105930;63345;873;786
105930;63813;17119;15407
105930;63815;16657;14991
105930;63817;16174;14556
105930;63819;15647;14082
105930;63821;15179;13661
105930;63823;14023;12620
105930;63825;13453;12107
105930;63827;11930;10737
105930;63829;11279;10151
105930;63831;9957;8962
105930;63833;8736;7862
105930;63835;8321;7489
105930;63837;7598;6838
105930;63840;7142;6428
105930;63841;6985;6287
105930;63843;6618;5956
105930;63845;6364;5728
105930;63849;5591;5032
105930;63857;4230;3807
105930;63859;3087;2779
105930;63861;3764;3388
105930;63863;4382;3944
105930;63865;4707;4236
105930;63867;5229;4706
105930;63869;5683;5115
105930;63871;6159;5543
105930;63873;6300;5670
105930;63875;6743;6068
105930;63877;7262;6536
105930;63879;7277;6549
105930;63881;7541;6787
105930;63885;3720;3348
105930;63887;4142;3727
105930;63889;4262;3836
105930;63891;4798;4318
105930;63893;5117;4605
105930;63895;5357;4821
105930;63897;3730;3357
105930;63899;3416;3075
105930;64447;19414;17472
105930;64449;18476;16628
105930;64451;17829;16046
105930;64453;17299;15569
105930;64455;16488;14839
105930;64457;15764;14188
105930;64459;14541;13087
